periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,27.219999313354492,28.450000762939453,26.8799991607666,27.860000610351562,42840600,27.001951217651367,0.0,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,27.860000610351562,28.459999084472656,26.700000762939453,26.950000762939453,47334800,26.119977951049805,0.273,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,27.219999313354492,30.670000076293945,27.06999969482422,30.06999969482422,39996900,29.432292938232422,0.0,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,30.100000381469727,30.1299991607666,27.030000686645508,27.84000015258789,44625100,27.249584197998047,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,22.940000534057617,23.420000076293945,21.93000030517578,22.440000534057617,50745500,20.988351821899414,0.273,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,22.40999984741211,23.239999771118164,21.75,22.610000610351562,62041700,21.398399353027344,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,22.549999237060547,23.600000381469727,21.799999237060547,23.450000762939453,48455200,22.193384170532227,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,23.15999984741211,23.260000228881836,20.799999237060547,22.100000381469727,52551300,20.915725708007812,0.273,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,22.030000686645508,22.799999237060547,21.31999969482422,22.510000228881836,48207800,21.554691314697266,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,22.559999465942383,23.139999389648438,22.020000457763672,23.09000015258789,37273300,22.110074996948242,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,22.979999542236328,26.40999984741211,22.389999389648438,25.469999313354492,47104900,24.389068603515625,0.273,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,25.700000762939453,27.639999389648438,24.469999313354492,27.389999389648438,46845200,26.546424865722656,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,27.219999313354492,28.450000762939453,26.8799991607666,27.860000610351562,42840600,27.001951217651367,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,27.860000610351562,28.459999084472656,26.700000762939453,26.950000762939453,47334800,26.119977951049805,0.273,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,27.219999313354492,30.670000076293945,27.06999969482422,30.06999969482422,39996900,29.432292938232422,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,2024,0,30.100000381469727,30.1299991607666,27.030000686645508,27.84000015258789,44625100,27.249584197998047,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,22.940000534057617,23.420000076293945,21.93000030517578,22.440000534057617,50745500,20.988351821899414,0.273,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,22.40999984741211,23.239999771118164,21.75,22.610000610351562,62041700,21.398399353027344,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,22.549999237060547,23.600000381469727,21.799999237060547,23.450000762939453,48455200,22.193384170532227,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,23.15999984741211,23.260000228881836,20.799999237060547,22.100000381469727,52551300,20.915725708007812,0.273,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,22.030000686645508,22.799999237060547,21.31999969482422,22.510000228881836,48207800,21.554691314697266,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,22.559999465942383,23.139999389648438,22.020000457763672,23.09000015258789,37273300,22.110074996948242,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,22.979999542236328,26.40999984741211,22.389999389648438,25.469999313354492,47104900,24.389068603515625,0.273,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,25.700000762939453,27.639999389648438,24.469999313354492,27.389999389648438,46845200,26.546424865722656,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,27.219999313354492,28.450000762939453,26.8799991607666,27.860000610351562,42840600,27.001951217651367,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,27.860000610351562,28.459999084472656,26.700000762939453,26.950000762939453,47334800,26.119977951049805,0.273,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,27.219999313354492,30.670000076293945,27.06999969482422,30.06999969482422,39996900,29.432292938232422,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,2024,0,30.100000381469727,30.1299991607666,27.030000686645508,27.84000015258789,44625100,27.249584197998047,0.0,0.0
3M,USD,274082000.0,0.23,106534000.0,123821000.0,13067206460.0,130088000.0,253408000.0,8057889000.0,4608064000.0,8125372460.0,69737000.0,-477401000.0,5640730000.0,2025,0,27.760000228881836,27.829999923706055,25.6299991607666,26.059999465942383,47990200,25.507333755493164,0.288,0.0
3M,USD,274082000.0,0.23,106534000.0,123821000.0,13067206460.0,130088000.0,253408000.0,8057889000.0,4608064000.0,8125372460.0,69737000.0,-477401000.0,5640730000.0,2025,0,25.639999389648438,28.579999923706055,25.31999969482422,27.959999084472656,50623300,27.656360626220703,0.0,0.0
3M,USD,274082000.0,0.23,106534000.0,123821000.0,13067206460.0,130088000.0,253408000.0,8057889000.0,4608064000.0,8125372460.0,69737000.0,-477401000.0,5640730000.0,2025,0,27.8799991607666,28.260000228881836,25.170000076293945,26.549999237060547,50164500,26.261672973632812,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,23.049999237060547,23.229999542236328,21.209999084472656,22.229999542236328,595613,20.923294067382812,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,22.5,22.889999389648438,21.399999618530273,21.899999618530273,228442,20.612693786621094,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,21.920000076293945,22.200000762939453,20.540000915527344,20.959999084472656,802492,19.727947235107422,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,20.639999389648438,22.43000030517578,20.579999923706055,21.8700008392334,552295,20.584457397460938,0.32813,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,22.0,23.13050079345703,21.653499603271484,22.8700008392334,287309,21.86802101135254,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,22.790000915527344,25.15999984741211,22.770000457763672,24.829999923706055,949795,23.74214744567871,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,24.540000915527344,24.649999618530273,22.979999542236328,23.010000228881836,531072,22.00188636779785,0.32813,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,23.229999542236328,23.75,22.450000762939453,22.579999923706055,277149,21.879867553710938,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PM,22.6299991607666,22.780500411987305,20.799999237060547,21.06999969482422,540899,20.416688919067383,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,KIM-PM,23.049999237060547,23.229999542236328,21.209999084472656,22.229999542236328,595613,20.923294067382812,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,KIM-PM,22.5,22.889999389648438,21.399999618530273,21.899999618530273,228442,20.612693786621094,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,KIM-PM,21.920000076293945,22.200000762939453,20.540000915527344,20.959999084472656,802492,19.727947235107422,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,0,20.639999389648438,22.43000030517578,20.579999923706055,21.8700008392334,552295,20.584457397460938,0.32813,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,0,22.0,23.13050079345703,21.653499603271484,22.8700008392334,287309,21.86802101135254,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,0,22.790000915527344,25.15999984741211,22.770000457763672,24.829999923706055,949795,23.74214744567871,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,0,24.540000915527344,24.649999618530273,22.979999542236328,23.010000228881836,531072,22.00188636779785,0.32813,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,0,23.229999542236328,23.75,22.450000762939453,22.579999923706055,277149,21.879867553710938,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,2024,0,22.6299991607666,22.780500411987305,20.799999237060547,21.06999969482422,540899,20.416688919067383,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,23.049999237060547,23.229999542236328,21.209999084472656,22.229999542236328,595613,20.923294067382812,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,22.5,22.889999389648438,21.399999618530273,21.899999618530273,228442,20.612693786621094,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,21.920000076293945,22.200000762939453,20.540000915527344,20.959999084472656,802492,19.727947235107422,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,20.639999389648438,22.43000030517578,20.579999923706055,21.8700008392334,552295,20.584457397460938,0.32813,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,22.0,23.13050079345703,21.653499603271484,22.8700008392334,287309,21.86802101135254,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,22.790000915527344,25.15999984741211,22.770000457763672,24.829999923706055,949795,23.74214744567871,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,24.540000915527344,24.649999618530273,22.979999542236328,23.010000228881836,531072,22.00188636779785,0.32813,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,23.229999542236328,23.75,22.450000762939453,22.579999923706055,277149,21.879867553710938,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,2024,0,22.6299991607666,22.780500411987305,20.799999237060547,21.06999969482422,540899,20.416688919067383,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,23.049999237060547,23.229999542236328,21.209999084472656,22.229999542236328,595613,20.923294067382812,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,22.5,22.889999389648438,21.399999618530273,21.899999618530273,228442,20.612693786621094,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,21.920000076293945,22.200000762939453,20.540000915527344,20.959999084472656,802492,19.727947235107422,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,20.639999389648438,22.43000030517578,20.579999923706055,21.8700008392334,552295,20.584457397460938,0.32813,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,22.0,23.13050079345703,21.653499603271484,22.8700008392334,287309,21.86802101135254,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,22.790000915527344,25.15999984741211,22.770000457763672,24.829999923706055,949795,23.74214744567871,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,24.540000915527344,24.649999618530273,22.979999542236328,23.010000228881836,531072,22.00188636779785,0.32813,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,23.229999542236328,23.75,22.450000762939453,22.579999923706055,277149,21.879867553710938,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,2024,0,22.6299991607666,22.780500411987305,20.799999237060547,21.06999969482422,540899,20.416688919067383,0.0,0.0
3M,USD,257156000.0,0.0,131271000.0,191960000.0,0.0,223813000.0,372976000.0,18612386000.0,8024131000.0,0.0,134503000.0,-443533000.0,8950651000.0,2025,0,21.06999969482422,22.309999465942383,20.805099487304688,21.479999542236328,405644,20.813976287841797,0.32813,0.0
3M,USD,257156000.0,0.0,131271000.0,191960000.0,0.0,223813000.0,372976000.0,18612386000.0,8024131000.0,0.0,134503000.0,-443533000.0,8950651000.0,2025,0,21.540000915527344,23.1299991607666,21.079999923706055,21.75,244279,21.409013748168945,0.0,0.0
3M,USD,257156000.0,0.0,131271000.0,191960000.0,0.0,223813000.0,372976000.0,18612386000.0,8024131000.0,0.0,134503000.0,-443533000.0,8950651000.0,2025,0,21.850000381469727,21.979900360107422,20.93000030517578,20.93000030517578,488354,20.601869583129883,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PL,23.190000534057617,23.190000534057617,20.790000915527344,21.670000076293945,354242,20.39704132080078,0.0,0.0
3M,USD,242783000.0,0.0,133405000.0,115098000.0,0.0,176091000.0,350341000.0,18213964000.0,7593946000.0,0.0,-9038000.0,-303302000.0,8628084000.0,2024,KIM-PL,21.739999771118164,22.25,20.899999618530273,21.200000762939453,204289,19.95465087890625,0.0,0.0
